Supplementary Table 6a. Dataset of experimentally tested noncoding element-gene connections in K562 cells,,,,,,,,,,,,,,,,,,,,,,,
chr,start,end,Element name,Gene,class,Cell type,Fraction change in gene expr,Adjusted p-value,Significant,RNA readout method,Perturbation method,nKO,nCtrl,semKO,semCtrl,Power to detect 25% effects,Gene TSS,Normalized HiC Contacts,DHS (RPM),H3K27ac (RPM),Activity,ABC Score,Reference
chr19,13263605,13264105,genic|chr19:13263605-13264105,LYL1,genic,K562,0.034404715,0.572168232,FALSE,FlowFISH Screen,KRAB-dCas9,75,856,0.021857734,0.006623072,1,13213974,25.5285303,12.333035,11.46445,11.892714,0.025521942,This study
chr19,13266245,13266765,intergenic|chr19:13266245-13266765,LYL1,intergenic,K562,-0.026401369,0.723621612,FALSE,FlowFISH Screen,KRAB-dCas9,77,856,0.02077759,0.006623072,1,13213974,13.58798688,6.054266,1.535417,3.087233,0.003526399,This study
chr19,13273605,13274145,intergenic|chr19:13273605-13274145,LYL1,intergenic,K562,-0.043194829,0.498289215,FALSE,FlowFISH Screen,KRAB-dCas9,91,856,0.020584985,0.006623072,1,13213974,15.28017937,19.887075,7.88181,12.533546,0.016099387,This study
chr19,13274445,13275785,intergenic|chr19:13274445-13275785,LYL1,intergenic,K562,-0.031389889,0.637004938,FALSE,FlowFISH Screen,KRAB-dCas9,94,856,0.017723121,0.006623072,1,13213974,15.04392354,7.289825,17.913204,11.431848,0.01445721,This study
chr19,13283085,13283605,intergenic|chr19:13283085-13283605,LYL1,intergenic,K562,-0.026204592,0.723621612,FALSE,FlowFISH Screen,KRAB-dCas9,63,856,0.019024086,0.006623072,1,13213974,12.84530821,2.400963,1.125973,1.644206,0.001775447,This study
chr19,13301925,13302425,intergenic|chr19:13301925-13302425,LYL1,intergenic,K562,-0.053624591,0.617300852,FALSE,FlowFISH Screen,KRAB-dCas9,34,856,0.031262462,0.006623072,0.999999992,13213974,16.14603896,1.946816,0.204722,0.63131,0.000856871,This study
chr19,13305225,13305845,intergenic|chr19:13305225-13305845,LYL1,intergenic,K562,-0.03048388,0.723621612,FALSE,FlowFISH Screen,KRAB-dCas9,21,856,0.025095662,0.006623072,1,13213974,11.70986022,1.733321,0.307083,0.729567,0.000718164,This study
chr19,13306445,13306985,intergenic|chr19:13306445-13306985,LYL1,intergenic,K562,0.027453645,0.723621612,FALSE,FlowFISH Screen,KRAB-dCas9,41,856,0.036352875,0.006623072,0.999999745,13213974,11.70986022,0.974547,0.204722,0.446664,0.000439683,This study
chr19,13323585,13324085,genic|chr19:13323585-13324085,LYL1,genic,K562,-0.031136126,0.723621612,FALSE,FlowFISH Screen,KRAB-dCas9,54,856,0.022373856,0.006623072,1,13213974,11.96768668,1.930394,0.614167,1.088848,0.001095429,This study
chr19,13345245,13345765,genic|chr19:13345245-13345765,LYL1,genic,K562,0.024225289,0.723621612,FALSE,FlowFISH Screen,KRAB-dCas9,63,856,0.028782959,0.006623072,1,13213974,3.707264624,2.025883,1.842501,1.925473,0.000600065,This study
chr19,13358545,13359065,genic|chr19:13358545-13359065,LYL1,genic,K562,-0.013902491,0.834168057,FALSE,FlowFISH Screen,KRAB-dCas9,57,856,0.022073963,0.006623072,1,13213974,7.299065292,1.387536,0.204722,0.532969,0.000327021,This study
chr19,13371805,13372345,genic|chr19:13371805-13372345,LYL1,genic,K562,-0.073915367,0.322158178,FALSE,FlowFISH Screen,KRAB-dCas9,40,856,0.018915194,0.006623072,1,13213974,13.99142465,2.551155,1.535417,2.004043,0.002357089,This study
chr19,13373145,13373685,genic|chr19:13373145-13373685,LYL1,genic,K562,-0.080015452,0.440135775,FALSE,FlowFISH Screen,KRAB-dCas9,26,856,0.025329873,0.006623072,1,13213974,13.99142465,2.34749,0.409445,0.980398,0.001153111,This study
chr19,13387865,13388365,genic|chr19:13387865-13388365,LYL1,genic,K562,-0.002350059,0.998733807,FALSE,FlowFISH Screen,KRAB-dCas9,50,856,0.032000951,0.006623072,0.999999998,13213974,7.422989028,3.524666,0.409445,1.201322,0.000749627,This study
chr19,13388705,13389265,genic|chr19:13388705-13389265,LYL1,genic,K562,-0.016795162,0.837761104,FALSE,FlowFISH Screen,KRAB-dCas9,32,856,0.025852341,0.006623072,1,13213974,7.422989028,2.035919,0,0,0,This study
chr19,13492665,13493165,genic|chr19:13492665-13493165,LYL1,genic,K562,-0.031179779,0.723621612,FALSE,FlowFISH Screen,KRAB-dCas9,49,856,0.018267819,0.006623072,1,13213974,1.516972034,2.106735,0.409445,0.928764,0.000118438,This study
chr19,13507325,13507905,genic|chr19:13507325-13507905,LYL1,genic,K562,-0.022403407,0.723621612,FALSE,FlowFISH Screen,KRAB-dCas9,40,856,0.026707781,0.006623072,1,13213974,2.924271175,1.614458,1.125973,1.34827,0.000331437,This study
chr19,13512165,13512685,genic|chr19:13512165-13512685,LYL1,genic,K562,0.021865784,0.723621612,FALSE,FlowFISH Screen,KRAB-dCas9,35,856,0.032022548,0.006623072,0.999999985,13213974,4.345978879,2.684034,2.559029,2.631491,0.000961383,This study
chr19,13539145,13539665,genic|chr19:13539145-13539665,LYL1,genic,K562,0.02826843,0.723621612,FALSE,FlowFISH Screen,KRAB-dCas9,32,856,0.033571198,0.006623072,0.999999904,13213974,4.650200166,0.733656,0.204722,0.387549,0.000151497,This study
chr19,13648285,13648785,intergenic|chr19:13648285-13648785,LYL1,intergenic,K562,0.029441129,0.723621612,FALSE,FlowFISH Screen,KRAB-dCas9,17,856,0.039723182,0.006623072,0.999923813,13213974,2.282798578,1.536401,0.614167,0.971396,0.000186411,This study
chr19,13693805,13694345,intergenic|chr19:13693805-13694345,LYL1,intergenic,K562,-0.082689795,0.322158178,FALSE,FlowFISH Screen,KRAB-dCas9,33,856,0.031733704,0.006623072,0.999999991,13213974,1.4823704,1.563342,0.102361,0.40003,4.9849E-05,This study
chr8,128911142,128911209,genic|chr8:128910525-128911445,MYC,genic,K562,-0.35884,2.4399999999999998e-11,TRUE,FlowFISH Miniscreen,KRAB-dCas9,2,13,0.007516774,0.005971433,1,128748314,22.50727439,34.381583,45.141274,39.358652,0.069343249,This study
chr8,128972637,128972748,genic|chr8:128972465-128972985,MYC,genic,K562,-0.63593,3.73e-14,TRUE,FlowFISH Miniscreen,KRAB-dCas9,2,13,0.009993433,0.005971433,1,128748314,14.38244355,38.068804,9.929033,19.561764,0.022023268,This study
chr8,129057457,129057958,promoter|chr8:129057045-129057585,MYC,promoter,K562,-0.39174,8.24e-10,TRUE,FlowFISH Miniscreen,KRAB-dCas9,2,13,0.05928856,0.005971433,0.999578643,128748314,14.63533696,31.137742,5.322781,12.830449,0.014698927,This study
chr8,129061537,129061789,promoter|chr8:129061305-129061825,MYC,promoter,K562,-0.14857,5.08e-05,TRUE,FlowFISH Miniscreen,KRAB-dCas9,2,13,0.068655169,0.005971433,0.997592446,128748314,11.99328028,7.774704,16.275425,11.239493,0.010551781,This study
chr8,130594026,130594707,genic|chr8:130594265-130594805-genic|chr8:130593705-130594205,MYC,genic,K562,-0.19013,2.16e-08,TRUE,FlowFISH Miniscreen,KRAB-dCas9,2,13,0.004870084,0.005971433,1,128748314,2.549257754,31.100271,31.424878,27.820264,0.005551538,This study
chr8,130701606,130701940,intergenic|chr8:130701605-130702105,MYC,intergenic,K562,-0.25125,1.32e-09,TRUE,FlowFISH Miniscreen,KRAB-dCas9,2,13,0.013344977,0.005971433,1,128748314,12.82025404,11.358487,9.007783,10.151112,0.010187118,This study
chr8,130704704,130705463,intergenic|chr8:130704425-130705465,MYC,intergenic,K562,-0.22305,3.12e-07,TRUE,FlowFISH Miniscreen,KRAB-dCas9,2,13,0.058664754,0.005971433,0.999635696,128748314,12.81989817,32.030312,21.700567,26.344581,0.02643729,This study
chr12,54089985,54090485,intergenic|chr12:54089985-54090485,NFE2,intergenic,K562,-0.0253125,0.92078565,FALSE,FlowFISH Screen,KRAB-dCas9,49,994,0.029736384,0.010885477,0.999996512,54694821,2.451675729,3.612614,0.409445,1.216217,0.00016182,This study
chr12,54095465,54096005,intergenic|chr12:54095465-54096005,NFE2,intergenic,K562,0.02402311,0.905911735,FALSE,FlowFISH Screen,KRAB-dCas9,74,994,0.033740581,0.010885477,0.999997165,54694821,1.647649953,1.363253,0.409445,0.747117,6.68056E-05,This study
chr12,54113365,54113885,genic|chr12:54113365-54113885,NFE2,genic,K562,-0.0095429,0.99826582,FALSE,FlowFISH Screen,KRAB-dCas9,43,994,0.049017661,0.010885477,0.996185284,54694821,1.47751394,0.924869,0.409445,0.615376,4.93437E-05,This study
chr12,54120005,54120525,genic|chr12:54120005-54120525,NFE2,genic,K562,0.14941822,0.100451068,FALSE,FlowFISH Screen,KRAB-dCas9,38,994,0.076525039,0.010885477,0.946521921,54694821,1.630569483,1.76599,1.330695,1.516981,0.000134239,This study
chr12,54121057,54121645,promoter|chr12:54121057-54121645,NFE2,promoter,K562,0.03928253,0.859766076,FALSE,FlowFISH Screen,KRAB-dCas9,84,994,0.030499647,0.010885477,0.999999858,54694821,1.630569483,20.508637,6.653476,11.658855,0.001031702,This study
chr12,54137285,54137825,intergenic|chr12:54137285-54137825,NFE2,intergenic,K562,0.03340879,0.892737162,FALSE,FlowFISH Screen,KRAB-dCas9,69,994,0.039982695,0.010885477,0.999925913,54694821,1.022767834,1.387536,0.511806,0.842707,4.67749E-05,This study
chr12,54140345,54140845,intergenic|chr12:54140345-54140845,NFE2,intergenic,K562,-0.0282422,0.892737162,FALSE,FlowFISH Screen,KRAB-dCas9,66,994,0.043479653,0.010885477,0.999725856,54694821,1.490853047,3.78066,0.307083,1.077481,8.71773E-05,This study
chr12,54145285,54145785,promoter|chr12:54145285-54145785,NFE2,promoter,K562,-0.00340166,0.99826582,FALSE,FlowFISH Screen,KRAB-dCas9,77,994,0.032706911,0.010885477,0.999998806,54694821,0.436815159,0.54923,0,0,0,This study
chr12,54150568,54151385,promoter|chr12:54150568-54151385,NFE2,promoter,K562,-0.0108857,0.972885985,FALSE,FlowFISH Screen,KRAB-dCas9,97,994,0.030106107,0.010885477,0.999999957,54694821,1.639810082,2.731266,0.511806,1.182324,0.000105218,This study
chr12,54161385,54161905,intergenic|chr12:54161385-54161905,NFE2,intergenic,K562,-0.05874899,0.866203131,FALSE,FlowFISH Screen,KRAB-dCas9,26,994,0.0629071,0.010885477,0.944708354,54694821,0.832122682,1.085238,0.204722,0.471349,2.12858E-05,This study
chr12,54185445,54185945,intergenic|chr12:54185445-54185945,NFE2,intergenic,K562,-0.01560573,0.972885985,FALSE,FlowFISH Screen,KRAB-dCas9,50,994,0.046525457,0.010885477,0.99851691,54694821,1.554791798,0.426724,0.204722,0.295565,2.49393E-05,This study
chr12,54202705,54203225,intergenic|chr12:54202705-54203225,NFE2,intergenic,K562,0.01598116,0.99826582,FALSE,FlowFISH Screen,KRAB-dCas9,32,994,0.049697371,0.010885477,0.989010862,54694821,0.932828437,2.41863,0.307083,0.861808,4.36286E-05,This study
chr12,54332165,54332825,promoter|chr12:54332165-54332825,NFE2,promoter,K562,-0.02883269,0.892737162,FALSE,FlowFISH Screen,KRAB-dCas9,67,994,0.035460456,0.010885477,0.999987854,54694821,0.827770084,17.628315,0.204722,1.899702,8.53403E-05,This study
chr12,54335385,54335985,genic|chr12:54335385-54335985,NFE2,genic,K562,-0.02263495,0.960322711,FALSE,FlowFISH Screen,KRAB-dCas9,35,994,0.047137151,0.010885477,0.994260535,54694821,2.583304629,0.733656,0.511806,0.612774,8.59083E-05,This study
chr12,54338465,54338985,genic|chr12:54338465-54338985,NFE2,genic,K562,0.01701599,0.963505038,FALSE,FlowFISH Screen,KRAB-dCas9,63,994,0.038023374,0.010885477,0.999948687,54694821,2.583304629,2.062348,0.204722,0.649772,9.10953E-05,This study
chr12,54342605,54343125,intergenic|chr12:54342605-54343125,NFE2,intergenic,K562,-0.01819889,0.960322711,FALSE,FlowFISH Screen,KRAB-dCas9,66,994,0.035241331,0.010885477,0.999988239,54694821,3.211802144,4.471661,1.433056,2.541945,0.000443072,This study
chr12,54343245,54343805,intergenic|chr12:54343245-54343805,NFE2,intergenic,K562,0.04965644,0.763145486,FALSE,FlowFISH Screen,KRAB-dCas9,80,994,0.041799922,0.010885477,0.999916678,54694821,3.211802144,2.64545,1.023612,1.645573,0.00028683,This study
chr12,54344065,54344565,intergenic|chr12:54344065-54344565,NFE2,intergenic,K562,0.03226658,0.892737162,FALSE,FlowFISH Screen,KRAB-dCas9,82,994,0.039910942,0.010885477,0.99996263,54694821,3.211802144,0.584143,0.511806,0.546782,9.53064E-05,This study
chr12,54357185,54357705,genic|chr12:54357185-54357705,NFE2,genic,K562,0.00442889,0.99826582,FALSE,FlowFISH Screen,KRAB-dCas9,60,994,0.03502064,0.010885477,0.999982523,54694821,2.526728627,1.575944,0.102361,0.401639,5.50749E-05,This study
chr12,54357725,54358345,genic|chr12:54357725-54358345,NFE2,genic,K562,-0.04449103,0.892737162,FALSE,FlowFISH Screen,KRAB-dCas9,37,994,0.052933928,0.010885477,0.989753089,54694821,2.526728627,1.061657,0.204722,0.4662,6.39278E-05,This study
chr12,54368490,54368990,promoter|chr12:54368490-54368990,NFE2,promoter,K562,0.00893968,0.99826582,FALSE,FlowFISH Screen,KRAB-dCas9,81,994,0.035139784,0.010885477,0.999995968,54694821,3.097897897,0.114229,0.204722,0.152921,2.57095E-05,This study
chr12,54378565,54379553,promoter|chr12:54378565-54379553,NFE2,promoter,K562,0.0907789,0.366760393,FALSE,FlowFISH Screen,KRAB-dCas9,59,994,0.041441984,0.010885477,0.99977445,54694821,3.898774904,5.774019,0.818889,2.174462,0.000460086,This study
chr12,54381545,54382065,genic|chr12:54381545-54382065,NFE2,genic,K562,-0.00476763,0.99826582,FALSE,FlowFISH Screen,KRAB-dCas9,32,994,0.057373144,0.010885477,0.976589825,54694821,4.526786404,2.283775,0.511806,1.081138,0.000265601,This study
chr12,54382805,54383305,genic|chr12:54382805-54383305,NFE2,genic,K562,-0.02727059,0.905911735,FALSE,FlowFISH Screen,KRAB-dCas9,47,994,0.04227087,0.010885477,0.999288088,54694821,4.526786404,2.675413,0.409445,1.046637,0.000257126,This study
chr12,54389105,54389625,genic|chr12:54389105-54389625,NFE2,genic,K562,0.0615356,0.646591717,FALSE,FlowFISH Screen,KRAB-dCas9,91,994,0.031490085,0.010885477,0.999999804,54694821,5.633669105,5.320396,6.960559,6.101473,0.001865457,This study
chr12,54393185,54394152,promoter|chr12:54393185-54394152,NFE2,promoter,K562,-0.03178504,0.832942048,FALSE,FlowFISH Screen,KRAB-dCas9,144,994,0.024375093,0.010885477,1,54694821,2.518878888,3.466952,10.031394,5.904677,0.000807165,This study
chr12,54397785,54398285,intergenic|chr12:54397785-54398285,NFE2,intergenic,K562,0.03602481,0.892737162,FALSE,FlowFISH Screen,KRAB-dCas9,58,994,0.044385002,0.010885477,0.999452361,54694821,4.298713348,1.077873,0.307083,0.57532,0.000134217,This study
chr12,54399665,54400165,intergenic|chr12:54399665-54400165,NFE2,intergenic,K562,0.00401884,0.99826582,FALSE,FlowFISH Screen,KRAB-dCas9,81,994,0.037002224,0.010885477,0.999989283,54694821,4.298713348,2.367159,0.409445,0.984496,0.000229674,This study
chr12,54402639,54403139,promoter|chr12:54402639-54403139,NFE2,promoter,K562,0.02559357,0.960322711,FALSE,FlowFISH Screen,KRAB-dCas9,33,994,0.067371868,0.010885477,0.957170748,54694821,3.840956787,0.100289,0,0,0,This study
chr12,54411545,54412065,genic|chr12:54411545-54412065,NFE2,genic,K562,-0.03038836,0.892737162,FALSE,FlowFISH Screen,KRAB-dCas9,84,994,0.032091455,0.010885477,0.999999519,54694821,3.014639665,12.818949,5.732225,8.561107,0.001400633,This study
chr12,54412345,54412885,genic|chr12:54412345-54412885,NFE2,genic,K562,0.0633626,0.646591717,FALSE,FlowFISH Screen,KRAB-dCas9,81,994,0.031806504,0.010885477,0.999999519,54694821,3.014639665,4.202719,8.80306,6.112192,0.000999981,This study
chr12,54421925,54422445,promoter|chr12:54421925-54422445,NFE2,promoter,K562,0.02384896,0.905911735,FALSE,FlowFISH Screen,KRAB-dCas9,75,994,0.036406123,0.010885477,0.999988755,54694821,3.419180616,1.519152,0.92125,1.163223,0.000215846,This study
chr12,54426245,54427081,promoter|chr12:54426245-54427081,NFE2,promoter,K562,-0.01176914,0.960322711,FALSE,FlowFISH Screen,KRAB-dCas9,108,994,0.030614817,0.010885477,0.999999963,54694821,2.765016763,1.966411,0.409445,0.897298,0.000134646,This study
chr12,54433825,54434345,genic|chr12:54433825-54434345,NFE2,genic,K562,0.05898682,0.736690587,FALSE,FlowFISH Screen,KRAB-dCas9,63,994,0.043698839,0.010885477,0.999657599,54694821,1.105864378,2.974097,0.716528,1.459805,8.76104E-05,This study
chr12,54447410,54447910,promoter|chr12:54447410-54447910,NFE2,promoter,K562,0.15678689,0.017083692,TRUE,FlowFISH Screen,KRAB-dCas9,55,994,0.061739981,0.010885477,0.989411848,54694821,2.415089653,0.02382,0.102361,0.049378,6.47181E-06,This study
chr12,54477645,54478185,genic|chr12:54477645-54478185,NFE2,genic,K562,0.02583429,0.989389672,FALSE,FlowFISH Screen,KRAB-dCas9,17,994,0.053685876,0.010885477,0.893349324,54694821,0.436815159,0.8684,0.204722,0.421638,9.99532E-06,This study
chr12,54532765,54533265,intergenic|chr12:54532765-54533265,NFE2,intergenic,K562,-0.00157162,0.99826582,FALSE,FlowFISH Screen,KRAB-dCas9,54,994,0.038745512,0.010885477,0.999863478,54694821,2.507313219,0.457704,0.307083,0.374902,5.10135E-05,This study
chr12,54552865,54553385,intergenic|chr12:54552865-54553385,NFE2,intergenic,K562,0.04266506,0.855257855,FALSE,FlowFISH Screen,KRAB-dCas9,84,994,0.052350372,0.010885477,0.998782236,54694821,2.846318022,1.750903,0.409445,0.846704,0.00013079,This study
chr12,54555385,54555905,intergenic|chr12:54555385-54555905,NFE2,intergenic,K562,-0.00182683,0.99826582,FALSE,FlowFISH Screen,KRAB-dCas9,67,994,0.030886305,0.010885477,0.999999195,54694821,3.603170393,3.145399,4.196808,3.636312,0.000711058,This study
chr12,54562745,54563305,intergenic|chr12:54562745-54563305,NFE2,intergenic,K562,0.02468745,0.922482099,FALSE,FlowFISH Screen,KRAB-dCas9,69,994,0.069828212,0.010885477,0.9840604,54694821,2.384593849,0.731818,0.614167,0.670418,8.67599E-05,This study
chr12,54569125,54569625,intergenic|chr12:54569125-54569625,NFE2,intergenic,K562,0.0071736,0.99826582,FALSE,FlowFISH Screen,KRAB-dCas9,47,994,0.046364403,0.010885477,0.998227231,54694821,1.329332656,2.549724,0.511806,1.142355,8.24127E-05,This study
chr12,54582528,54583125,promoter|chr12:54582528-54583125,NFE2,promoter,K562,-0.02412705,0.892737162,FALSE,FlowFISH Screen,KRAB-dCas9,96,994,0.03352004,0.010885477,0.999999342,54694821,3.158604073,16.527165,2.251946,6.123259,0.001049632,This study
chr12,54585265,54585765,intergenic|chr12:54585265-54585765,NFE2,intergenic,K562,0.02549436,0.892737162,FALSE,FlowFISH Screen,KRAB-dCas9,84,994,0.029883292,0.010885477,0.999999915,54694821,1.839431,4.133114,0.204722,0.919854,9.18251E-05,This study
chr12,54589485,54589985,intergenic|chr12:54589485-54589985,NFE2,intergenic,K562,-0.00372588,0.99826582,FALSE,FlowFISH Screen,KRAB-dCas9,68,994,0.045166688,0.010885477,0.999603067,54694821,1.839431,1.746755,0.716528,1.11875,0.00011168,This study
chr12,54591285,54591785,intergenic|chr12:54591285-54591785,NFE2,intergenic,K562,0.01977066,0.960322711,FALSE,FlowFISH Screen,KRAB-dCas9,71,994,0.035064316,0.010885477,0.999992611,54694821,4.681672034,0.637267,0.818889,0.722393,0.000183541,This study
chr12,54595045,54595565,intergenic|chr12:54595045-54595565,NFE2,intergenic,K562,-0.00220027,0.99826582,FALSE,FlowFISH Screen,KRAB-dCas9,95,994,0.033110189,0.010885477,0.999999479,54694821,2.600792308,2.019566,0.614167,1.113713,0.000157195,This study
chr12,54601485,54602005,intergenic|chr12:54601485-54602005,NFE2,intergenic,K562,0.01839428,0.960322711,FALSE,FlowFISH Screen,KRAB-dCas9,68,994,0.042214633,0.010885477,0.999831738,54694821,4.4309177,1.854503,0.307083,0.754639,0.000181465,This study
chr12,54603585,54604125,intergenic|chr12:54603585-54604125,NFE2,intergenic,K562,0.01206769,0.99826582,FALSE,FlowFISH Screen,KRAB-dCas9,52,994,0.04518375,0.010885477,0.999028438,54694821,4.4309177,3.605816,0.204722,0.859176,0.000206602,This study
chr12,54608405,54608905,intergenic|chr12:54608405-54608905,NFE2,intergenic,K562,0.02580014,0.892737162,FALSE,FlowFISH Screen,KRAB-dCas9,106,994,0.039594247,0.010885477,0.999986291,54694821,5.937372067,4.893755,0.614167,1.733666,0.000558623,This study
chr12,54609345,54609845,intergenic|chr12:54609345-54609845,NFE2,intergenic,K562,0.12735183,0.646591717,FALSE,FlowFISH Screen,KRAB-dCas9,19,994,0.046214216,0.010885477,0.949899246,54694821,5.937372067,0.725382,0.102361,0.272489,8.78016E-05,This study
chr12,54609905,54611245,intergenic|chr12:54609905-54611245,NFE2,intergenic,K562,-0.00437824,0.99826582,FALSE,FlowFISH Screen,KRAB-dCas9,181,994,0.022388372,0.010885477,1,54694821,11.41834986,15.527315,4.708614,8.562832,0.005306155,This study
chr12,54613765,54614305,intergenic|chr12:54613765-54614305,NFE2,intergenic,K562,-0.09338154,0.524165103,FALSE,FlowFISH Screen,KRAB-dCas9,43,994,0.045172031,0.010885477,0.99807332,54694821,11.41834986,7.175802,2.047223,3.8346,0.002376198,This study
chr12,54621105,54621625,intergenic|chr12:54621105-54621625,NFE2,intergenic,K562,0.06720932,0.736690587,FALSE,FlowFISH Screen,KRAB-dCas9,53,994,0.056007006,0.010885477,0.994094265,54694821,12.1699659,3.41302,0.511806,1.321672,0.000872916,This study
chr12,54621725,54622225,intergenic|chr12:54621725-54622225,NFE2,intergenic,K562,0.16669494,0.233711413,FALSE,FlowFISH Screen,KRAB-dCas9,22,994,0.073518837,0.010885477,0.884471699,54694821,12.1699659,0.508035,0.204722,0.322498,0.000212998,This study
